Link to Post,Source,Comments,Labels,processed_comments
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Ayo alle apran ecrire apre nu vine met ou comment kumsa ou comment dimoune pou capave compran. Bujata too sabse bara bourbak hawe,0,ayo alle apran ecrire apre nou vinn met comment kumsa comment dimoun capave compran bujata too sabse bara bourbak hawe
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,kozé to pa kone kozé to pu kone ékrir🤣🤣🤣,0,koz to kone koz to pu kone krir
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,"ayo ala ene couyon ki content declare malin. Sa mo bizin explik ou mem sa pou ki ou capave compran. Mone dire nu pas content nek cozer, nou bannes dimounes d'actions, a aucun moment mo bannes dire ki mo muet. Apre pou ou 'general information' bannes personnes ki pa conne cozer, zot capave lire ecrire sa dow... Croire moi mo p dire ou. Alle verifier dans bannes ecoles sourdes e muets montrer lire e ecrire tou. Mo sure si ou pou alle verifier ou pou vine remercier moi parski oune resi apran ene nouvo zafer grace a moi.",0,ayo ala couyon ki content declare malin bizin explik mem ki capave compran mone dire nou content nek cozer nous bannes dimounes actions aucun moment bannes dire ki muet apre general information bannes personnes ki gopia cozer capave lire ecrire dow croire mwa dire alle verifier bannes ecoles sourdes muets montrer lire ecrire tou sure alle verifier vinn remercier mwa parski oune resi apran nouvo zafer grace mwa
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,ena lockdown pa pu capav alé😁😁😁,0,ena lockdown pu capav al
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,pa necessaire ou deplacer dow. Capave verifier ar internet si sa. Eutahh,0,necessaire deplacer dow capave verifier ar internet eutahh
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Mofine sa.. Nek pblm lor nu pays.. 😡😡😡,0,mofine nek pblm lor nou pays
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Hé aret coz kk to pa trouve dpi li fine vine PM couma dir 1 soy ine trape dan moris avec sa kantite dett ki zamai 1 lot gouverna avant ine Fer et si li rest ziska 2030 pay la pou fini coulé net dimoun pou rest San manze',1,h aret coz kaka to trouve dpi finn vinn premier ministre kuma dir soy ine trape moris avek kantite dett ki zamai lot gouverna avant ine rest ziska  pay fini coul net dimoun rest san manze
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,"Nou ajoute an mange briyanee encor lor la liste .
Par Dec encore . Lol",0,nous ajoute an mange briyanee encor lor liste par dec encore lol
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Li parmi ban honorés pu l'indepandance 🤣🤣,0,parmi bann honors pu liki indepandance
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Ene mari soya sa couma li fini faire vaccin li met lock down ki fair zot disang pas cailler .,0,mari soya kuma fini vasin met lock down ki fair disang cailler
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Nous la ki sann la sa ?? Bann papa coq ek mama poule...??,0,nous ki sann bann papa coq mama poule
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Li ki POU gagn contra asizé bez kass Dan sa confinement la ou pra20 so metress sa . Apre fabiano ek tacha ti lamour in enn nouvo duo lucas ti lamour ek pra20 sa foder to in bien amoureuse POU to koz sa kalité kaka la met enn garbage bag Devan to laboce avant to kozé komsa you bane salté ki sorti ava tomb la dan.,0,ki gagn contra asiz bez kass confinement pra metress apre fabiano tacha lamour finn nouvo duo lucas lamour pra foder to finn byin amoureuse to koz kalit kaka met garbage bag devan to laboce avant to koz komsa you bane salt ki sorti ava tomb
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Fer li bour to fam ziska 2030 kkliki pilon Mal kc.,1,bour to fam ziska  kaka pilon mal kc
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,"Hier 56 cas
Zordi 99 cas
Ki garenti ki nou pa pou mort avan sa 2030 ?!
Situation corona li pe vin dangereuse de jour en jour, e gett ou ki ou pe kozé !
Ou un n'importe.
Ou Koné kifer, akoz ou pena sentiments pou ban dimoun ki ti bizin arrêt la prière all dan quarantaine.
Ou PE croir un ti lagripp sa !
Ou daaaan lerreur ek ou post.
La situation bizin ban post ki unifi nou, ban publication de solidarité...
Virus pa kon couler, ni religion, ni ou leader politik.
Merci.",0,hier  cas zordi  cas ki garenti ki nous mor avan  situation covid vin dangereuse jour jour gett ki koz importe kon kifer akoz pena sentiments bann dimoun ki bizin arrt prire all quarantaine croir lagripp daaaan lerreur post situation bizin bann post ki unifi nous bann publication solidarit virus kon couler ni religion ni leader politik merci
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Nou nepli ena liberte nous pe vinne esclave nous pe confine mem,0,nous nepli ena liberte nous vinne esclave nous confine mem
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Tou depends electora no 8,0,tou depends electora no 
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Li meme pli for for the time being,0,mem pli for for the time being
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Covid pli for ki li fer li koné,0,covid pli for ki kon
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Covid pli fort ki li si li p koné fer li koné,0,covid pli fort ki kon kon
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Avant 2024 mem nou pou bour li dehor,1,avant  mem nous bour dehor
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,"Depi li fine passe par limpost, l'île Moris fine gagne malédiction.",0,depi finn passe par limpost liki le moris finn gagne maldiction
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,ZisK 2030 to Vin closar P......,1,zisk  to vin closar
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Li pa loin pu ki li contaminer ek covid once li contaminer li mort net li mm,1,loin pu ki contaminer covid once contaminer mor net mm
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,To pravin p cassiet.... Akoz li conner nous pou bour li,1,to pravin cassiet akoz conner nous bour
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Sa zozo manyok la,1,kok manyok
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Li vo pou premier minister sa,0,vo premier minister
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Incompetent,0,incompetent
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Surement toi ki gain mari bon r li e tout to fami,1,surement twa ki gain mari bon ar tou to fami
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,"Soy, soy, soy 2ans pas fine kpav celebre fet independence,",0,soy soy soy ans finn kpav celebre fet independence
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Depi ki li pm ena zis soy,0,depi ki premier ministre ena zis soy
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Mo pa croire parceki bizin demand li si li aleze en ce moment 😂😂😂😂😂,0,croire parceki bizin demand aleze ce moment
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,F t liki taaaaaaa,1,fesse twa liki taaaaaaa
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,calmé toi calmé toi mon ami mo coné la journée ine mal passé 😂😂😂😂,0,calm twa calm twa mon ami con journe ine mal pass
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Lol kk pe mont dans so la tête man pe bizin dier li,1,lol kaka mont tte man bizin dier
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Bizin coné si vraiment ministre la aleze cot li été en c moment man,0,bizin con vraiment ministre aleze cot t c moment man
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Talheur to truve Hanuman reaparraitre et bour dife dans lanka! Causer meme kk toi!,1,talheur to truve hanuman reaparraitre bour dife lanka causer mem kaka twa
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Viré Mam haha,0,vir mam haha
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,"Cômier pe donne toi pou to faire propagande... mo esperer pluss qui 2550 + 94 rs
Loool",0,cmier donne twa to propagande esperer pluss ki   rs loool
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Li trop soy Coviv Wakashio re Covid re Wakashio fouf dire sa allé do,0,trop soy coviv wakashio re covid re wakashio fouf dire all do
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,BLD,1,bour
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Pa koze en avance to meme pa koné ki to pé kozé,0,koze avance to mem kon ki to p koz
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Les peuples ki decidé kisanla pou vine premier Ministre et pas toi ggt,1,les peuples ki decid kisanla vinn premier ministre twa gogot
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Tah ggt tne ggn covid kiiiii,1,tah gogot tne ggn covid kiiiii
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Zs li ki pu ale vote pravind encr si moricien re vote li cki liyeu onkr ouvert mm ki so navin pravind berenger,0,zs ki pu ale vote pravind encr moricien re vote cki liyeu onkr ouvert mm ki navin pravind berenger
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,"Eh ou la, est ce ki ou ti capave rann nu n service pas prononce sa nom ki porte nu malheur svp !!!",0,eh est ce ki capave rann nou service prononce nom ki porte nou malheur svp
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,emmene li et garde li dans ene coffre fort cot toi.,0,emmene garde coffre fort cot twa
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Wai ta ena dimoune komic dans Mauritius seulment,0,wai ta ena dimoun komic mauritius seulment
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,extra,0,extra
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Mais pna remplacent,0,mai pna remplacent
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Dire moi cot mone fauté.,0,dire mwa cot mone faut
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,partous,0,partous
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,Pinok so ban fidel chatwa 24/7,0,pinok bann fidel chatwa  
https://m.facebook.com/groups/RadioPlusMauritiusIleMauriceFanGroupUnofficial000/permalink/1091611841314841/?anchor_composer=false,RadioPlusMauritiusIleMauriceFanGroupUnofficial,To bizin rass tou to ledent pu to kpve souce so ggt 2pi 2030,1,to bizin rass tou to ledent pu to kpve sousser gogot pi 
